Eddie Murphy - 5.9 - 1989
Edgar Wright - 7.4 - 2004
Edgar Wright - 6.5 - 2007
Edgar Wright - 7.2 - 2007
Edgar Wright - 7.2 - 2010
Edgar Wright - 6.6 - 2013
Ed Gass-Donnelly - 4.5 - 2013
Ed Harris - 6.3 - 2000
Ed Harris - 6.2 - 2008
Ed Hunt - 6 - 1981
Ed Stone - 6.6 - 2006
Eduard CortÃ©s - 4.6 - 2012
Eduardo RodrÃ­guez - 4.8 - 2012
Eduardo RodrÃ­guez - 5.1 - 2012
Eduardo RodrÃ­guez - 4.4 - 2013
Eduardo SÃ¡nchez - 6.3 - 1999
Eduardo SÃ¡nchez - 4.7 - 2006
Eduardo SÃ¡nchez - 4.1 - 2008
Eduardo SÃ¡nchez - 4.6 - 2012
Eduardo SÃ¡nchez - 5.7 - 2013
Eduardo SÃ¡nchez - 4.5 - 2014
Edward Burns - 5.7 - 1996
Edward James Olmos - 6.7 - 1992
Edward James Olmos - 6.4 - 2009
Edward Lachman - 5.4 - 2002
Edward Neumeier - 4.3 - 2008
Edward Norton - 5.7 - 2000
Edward Zwick - 5 - 1986
Edward Zwick - 7.1 - 1989
Edward Zwick - 7.1 - 1994
Edward Zwick - 6.1 - 1996
Edward Zwick - 6 - 1998
Edward Zwick - 7.1 - 2003
Edward Zwick - 7.2 - 2006
Edward Zwick - 6.6 - 2008
Edward Zwick - 6.5 - 2010
Edward Zwick - 6.6 - 2015
Ed Wexler - 7.4 - 2002
E. Elias Merhige - 4.5 - 1991
E. Elias Merhige - 5.9 - 2000
E. Elias Merhige - 5.1 - 2004
Egidio Coccimiglio - 4.9 - 2013
Ekachai Uekrongtham - 5.6 - 2014
Elaine Constantine - 4.7 - 2014
Elaine Constantine - 6.8 - 2014
Elaine May - 5.9 - 1971
Elbert van Strien - 5.8 - 2010
Eldar Rapaport - 6.4 - 2011
Eldar Ryazanov - 6.5 - 1966
Eldar Ryazanov - 6 - 1982
Eleanor Coppola - 7.8 - 1991
Elgin James - 5.6 - 2011
Elia Kazan - 5.2 - 1961
Elias Benavidez - 5 - 2015
Elia Suleiman - 7.4 - 2007
Eli Craig - 7.2 - 2010
Elijah Drenner - 6 - 2010
Eli Morgan Gesner - 3.7 - 2015
Eliot Elisofon - 5.8 - 1966
Eli Roth - 5.3 - 2003
Eli Roth - 5.7 - 2005
Eli Roth - 5.6 - 2007
Eli Roth - 6.5 - 2007
Eli Roth - 4.8 - 2014
Eli Roth - 4.8 - 2015
Elise Robertson - 3.6 - 2012
Elissa Down - 6.8 - 2008
Elizabeth Allen Rosenbaum - 5.9 - 2006
Elizabeth Allen Rosenbaum - 6.2 - 2010
Elizabeth Allen Rosenbaum - 5.4 - 2015
Elizabeth Banks - 4.4 - 2013
Elizabeth Banks - 6.8 - 2015
Elizabeth Chai Vasarhelyi - 6.9 - 2015
E.L. Katz - 6 - 2013
E.L. Katz - 5.4 - 2014
Ellen Hovde - 7.2 - 1975
Ellie Kanner - 3.7 - 2014
Elliot Goldner - 5 - 2013
Elliot Hegarty - 5.2 - 2015
Elliot M. Bour - 6.1 - 2004
Elliot M. Bour - 5.9 - 2005
Elliot Silverstein - 6.3 - 1965
Elliot Silverstein - 6.6 - 1970
Elliot Silverstein - 6.2 - 1977
Elliott Lester - 6 - 2011
Ellory Elkayem - 5.4 - 2002
Ellory Elkayem - 4.4 - 2005
Ellory Elkayem - 4.9 - 2005
Ellory Elkayem - 5.5 - 2009
Emad Burnat - 7.6 - 2011
E. Max Frye - 4.8 - 1993
Emile Ardolino - 6.9 - 1987
Emile Ardolino - 6.7 - 1989
Emile Ardolino - 5.3 - 1990
Emile Ardolino - 6.2 - 1992
Emilio AragÃ³n - 5.7 - 2013
Emilio Estevez - 5.8 - 1990
Emilio Estevez - 5.8 - 2006
Emilio Estevez - 7.2 - 2010
Emilis Velyvis - 5.7 - 2014
Emily Hagins - 4.7 - 2013
Emily Ting - 5.4 - 2015
Emily Young - 5.9 - 2009
Emir Kusturica - 7.1 - 1993
Emir Kusturica - 5.8 - 2008
Emmanuel CarrÃ¨re - 5.4 - 2005
Emmanuel Klotz - 6.6 - 2009
Emmanuel Mouret - 6 - 2006
Emmanuel Naccache - 4.6 - 2013
Emmett Malloy - 6.1 - 2001
Enda McCallion - 4.1 - 2009
Enki Bilal - 6.1 - 2004
Enrico Casarosa - 7.9 - 2011
Enrico Oldoini - 5 - 1986
Enzo Barboni - 5.6 - 1987
Eran Creevy - 5.5 - 2013
Eric-Emmanuel Schmitt - 6.6 - 2009
Erica Forstadt - 7.6 - 2005
Eric Amadio - 5.3 - 2007
Eric Blakeney - 5.1 - 2000
Eric Bress - 7.1 - 2004
Eric Brevig - 5.7 - 2008
Eric Brevig - 5.1 - 2010
Eric Bross - 4.8 - 2007
Eric Bross - 4.7 - 2008
Eric Bross - 5.7 - 2010
Eric Darnell - 6 - 1998
Eric Darnell - 6.4 - 2005
Eric Darnell - 6.1 - 2008
Eric Darnell - 6.4 - 2012
Eric Darnell - 6.5 - 2014
Eric England - 4.7 - 2013
Eric England - 4.9 - 2013
Eric Favela - 7.4 - 2013
Eric Fogel - 5.8 - 2005
Eric Forsberg - 2.8 - 2010
Eric Goldberg - 6.6 - 1995
Eric Goldberg - 6.9 - 1999
Eric Hayden - 4.8 - 2012
Eric Heisserer - 6.4 - 2013
Eric Idle - 6 - 1978
Eric Karson - 3.6 - 1980
Eric Karson - 3.8 - 1988
Eric Kissack - 7 - 2014
Erick Zonca - 7.1 - 2008
Eric Laneuville - 5.2 - 2010
Eric Lartigau - 6.6 - 2006
Eric Lavaine - 4.2 - 2006
Eric Lavaine - 5 - 2010
Eric Leighton - 6.1 - 2000
Eric Radomski - 7.2 - 1993
Eric Radomski - 5.7 - 2013
Eric Red - 6 - 1996
Eric Red - 5.8 - 2008
Eric Schaeffer - 7.4 - 2015
Ericson Core - 6.5 - 2006
Ericson Core - 5.5 - 2015
Eric Steel - 6.9 - 2006
Eric Styles - 4.6 - 2008
Eric Till - 6.5 - 1987
Eric Till - 6.3 - 2003
Eric Toledano - 7.1 - 2006
Eric Toledano - 6.5 - 2009
Eric Valette - 4.8 - 2008
Eric Valette - 3.5 - 2010
Eric Walter - 6.2 - 2013
Eric Wareheim - 4.4 - 2012
Erik Canuel - 6.5 - 2015
Erik Matti - 5.9 - 2013
Erik Matti - 5.4 - 2014
Erik SkjoldbjÃ¦rg - 6 - 2001
Erik SkjoldbjÃ¦rg - 5.3 - 2013
Erik Van Looy - 6.3 - 2003
Erik Van Looy - 6.4 - 2014
Erik Wernquist - 7.8 - 2014
Erik White - 5.8 - 2010
Ernesto DÃ­az Espinoza - 4.5 - 2013
Ernest R. Dickerson - 7.1 - 1992
Ernest R. Dickerson - 6.3 - 1994
Ernest R. Dickerson - 6.6 - 1995
Ernest R. Dickerson - 5.2 - 1996
Ernest R. Dickerson - 4.8 - 1998
Ernest R. Dickerson - 4 - 2001
Ernest R. Dickerson - 6.1 - 2004
Ernie Barbarash - 5.6 - 2004
Ernie Barbarash - 5 - 2007
Ernie Barbarash - 4.9 - 2009
Ernie Barbarash - 5.8 - 2011
Ernie Barbarash - 5 - 2012
Ernie Barbarash - 5.4 - 2014
Ernie Barbarash - 5.4 - 2015
Eron Sheean - 6 - 2012
Errol Morris - 5.9 - 1978
Errol Morris - 5.1 - 1981
Errol Morris - 8 - 1988
Errol Morris - 7.1 - 1991
Errol Morris - 6.7 - 2003
Errol Morris - 6.3 - 2010
Errol Morris - 7.4 - 2013
Erwin Wagenhofer - 7.5 - 2005
Eshom Nelms - 6.4 - 2015
Espen Sandberg - 6.9 - 2008
Espen Sandberg - 6.9 - 2012
Esteban Sapir - 7.3 - 2007
Etan Cohen - 5.9 - 2015
Ethan Coen - 5.8 - 2004
Ethan Coen - 7.4 - 2007
Ethan Coen - 7.6 - 2007
Ethan Coen - 6.3 - 2008
Ethan Coen - 6.4 - 2009
Ethan Coen - 7 - 2010
Ethan Coen - 7.1 - 2013
Ethan Maniquis - 6.2 - 2010
Ethan Spaulding - 6.9 - 2010
Ethan Spaulding - 6.8 - 2014
Ethan Spaulding - 7.4 - 2014
Ethan Spaulding - 6.5 - 2015
Ethan Wiley - 4.8 - 1987
Ethan Wiley - 3.3 - 1998
Eugene Jarecki - 7.5 - 2005
Eugene Jarecki - 6.7 - 2010
Eugene Jarecki - 7.1 - 2012
Eugene Marner - 7 - 1987
Eugenio MartÃ­n - 6.6 - 1972
Eugenio Mira - 5.6 - 2013
Euros Lyn - 7.9 - 2009
Evan Glodell - 6.7 - 2011
Evan Goldberg - 6.2 - 2013
Evan Goldberg - 6.1 - 2014
Evan Johnson - 5.7 - 2015
Evan Oppenheimer - 3 - 2011
Evelyn Purcell - 5.3 - 2013
Everette Wallin - 3 - 2012
Evgeny Afineevsky - 8.2 - 2015
Eytan Fox - 6.4 - 2004
Ezekiel Norton - 5.8 - 2012
Ezio Greggio - 4.6 - 1994
Ezna Sands - 6.7 - 2015
Fabien Onteniente - 3.9 - 2000
Fabien Onteniente - 5.3 - 2002
Fabrice Canepa - 6.5 - 2003
Fabrice Du Welz - 4.4 - 2008
Fabrice Du Welz - 5.3 - 2014
Fabrice Joubert - 7 - 2013
Fabrizio Conte - 6.3 - 2015
FÃ©lix EnrÃ­quez AlcalÃ¡ - 5 - 1997
FÃ©lix EnrÃ­quez AlcalÃ¡ - 6.8 - 2002
FÃ©lix EnrÃ­quez AlcalÃ¡ - 6.8 - 2007
Farhad Mann - 3.3 - 1996
Farhan Akhtar - 7.3 - 2001
Farren Blackburn - 4.3 - 2013
Fatih Akin - 5.6 - 2009
Fatih Akin - 6.9 - 2014
Fax Bahr - 7.8 - 1991
Fede Alvarez - 6.3 - 2013
Federico Fellini - 6.5 - 1962
Federico Moccia - 3.8 - 2009
Felipe Lacerda - 7.6 - 2002
Felix Thompson - 6.8 - 2015
Felix Van Groeningen - 7.4 - 2009
Feng Xiaogang - 7.3 - 2007
Fenton Bailey - 5.6 - 2003
Fenton Bailey - 6.8 - 2005
Fernanda Cardoso - 6.1 - 2010
Fernando Barreda Luna - 4.8 - 2010
Fernando Di Leo - 6.6 - 1972
Fernando LeÃ³n de Aranoa - 6.5 - 2002
Fernando LeÃ³n de Aranoa - 6.3 - 2015
Fernando Meirelles - 6.7 - 2005
Fernando Meirelles - 6.3 - 2008
Fernando Meirelles - 5.7 - 2012
Fernando Trueba - 6.9 - 1992
Fernando Trueba - 5.1 - 1996
Fernando Trueba - 6.4 - 2010
Fez Ortega - 6.6 - 2010
F. Gary Gray - 7 - 1995
F. Gary Gray - 7 - 1996
F. Gary Gray - 6.7 - 1998
F. Gary Gray - 5.7 - 2003
F. Gary Gray - 6.6 - 2003
F. Gary Gray - 5.3 - 2005
F. Gary Gray - 7.2 - 2009
F. Gary Gray - 7.7 - 2015
Fielder Cook - 6 - 1966
Fina Torres - 5.3 - 2000
Finn Taylor - 5 - 2006
Fisher Stevens - 5.8 - 2012
Florent-Emilio Siri - 6 - 2005
Florian Baxmeyer - 6.3 - 2007
Florian Baxmeyer - 5.7 - 2009
Florian Cossen - 7.4 - 2015
Florian Gallenberger - 7.2 - 2009
Florian Henckel von Donnersmarck - 6 - 2010
Floria Sigismondi - 6.3 - 2010
Forest Whitaker - 6.1 - 1995
Forest Whitaker - 5.7 - 1998
Forest Whitaker - 5.2 - 2004
Fouad Mikati - 5.4 - 2010
Fouad Mikati - 5 - 2015
FrÃ©dÃ©ric Berthe - 4.7 - 2009
 FrÃ©dÃ©ric Jardin - 5.9 - 2011
FrÃ©dÃ©ric Schoendoerffer - 5.2 - 2014
FrÃ©dÃ©ric Tcheng - 7.5 - 2015
FranÃ§ois Alaux - 7.2 - 2009
FranÃ§ois Alaux - 7.4 - 2012
FranÃ§ois Desagnat - 4.9 - 2008
FranÃ§ois Girard - 6.6 - 1998
FranÃ§ois Girard - 5.2 - 2007
FranÃ§ois Girard - 6.5 - 2014
FranÃ§ois Ozon - 6.2 - 2003
FranÃ§ois Ozon - 6.5 - 2005
FranÃ§ois Ozon - 5.2 - 2007
FranÃ§ois Ozon - 5.1 - 2009
FranÃ§ois Simard - 6.6 - 2015
FranÃ§ois Truffaut - 6.8 - 1966
Francesca Gregorini - 5.7 - 2009
Francesca Gregorini - 6.2 - 2013
Francesco Cinquemani - 4.7 - 2015
Francine McDougall - 5.4 - 2001
Francine McDougall - 5.1 - 2005
Francine McDougall - 5.1 - 2006
Francis Ford Coppola - 5 - 1963
Francis Ford Coppola - 8.3 - 1972
Francis Ford Coppola - 7.2 - 1974
Francis Ford Coppola - 8.1 - 1974
Francis Ford Coppola - 7.8 - 1979
Francis Ford Coppola - 6.3 - 1983
Francis Ford Coppola - 6.8 - 1983
Francis Ford Coppola - 6.1 - 1984
Francis Ford Coppola - 5.7 - 1986
Francis Ford Coppola - 6.2 - 1986
Francis Ford Coppola - 6 - 1988
Francis Ford Coppola - 5.8 - 1989
Francis Ford Coppola - 6.9 - 1990
Francis Ford Coppola - 6.8 - 1992
Francis Ford Coppola - 5.8 - 1996
Francis Ford Coppola - 6.5 - 1997
Francis Ford Coppola - 6.6 - 2007
Francis Ford Coppola - 6.7 - 2009
Francis Ford Coppola - 4.7 - 2011
Francis Glebas - 6.9 - 1999
Francis Glebas - 6 - 2003
Francis Lawrence - 6.5 - 2005
Francis Lawrence - 6.8 - 2007
Francis Lawrence - 6.7 - 2011
Francis Lawrence - 7.4 - 2013
Francis Lawrence - 6.6 - 2014
Francis Lawrence - 6.5 - 2015
Francis Palluau - 5.5 - 2003
Francis Veber - 6.5 - 1989
Francis Veber - 6.8 - 2003
Francis Veber - 6.1 - 2006
Francis Whately - 7.1 - 2013
Franck Khalfoun - 5.8 - 2007
Franck Khalfoun - 5.8 - 2012
Franck Mancuso - 7.1 - 2007
Franck Vestiel - 4.7 - 2007
Franco Amurri - 6.1 - 1994
Franco Zeffirelli - 5.2 - 1967
Franco Zeffirelli - 7 - 1968
Franco Zeffirelli - 7.1 - 1979
Franco Zeffirelli - 5.5 - 1981
Franco Zeffirelli - 6.5 - 1990
Franco Zeffirelli - 6.8 - 1996
Franco Zeffirelli - 5.7 - 1999
Franc Roddam - 7.3 - 1979
Franc Roddam - 6 - 1991
Franc Roddam - 5.2 - 1998
Frank A. Cappello - 6.4 - 2007
Frank Capra - 6.1 - 1961
Frank Coraci - 5.8 - 1998
Frank Coraci - 6.4 - 1998
Frank Coraci - 5.6 - 2004
Frank Coraci - 5.9 - 2006
Frank Coraci - 5.4 - 2011
Frank Coraci - 6.1 - 2012
Frank Coraci - 6.7 - 2014
Frank Coraci - 4.8 - 2015
Frank Darabont - 4.9 - 1990
Frank Darabont - 8.4 - 1994
Frank Darabont - 8 - 1999
Frank Darabont - 6.5 - 2001
Frank Darabont - 6.6 - 2007
Frank De Felitta - 4.6 - 1981
Frank E. Flowers - 4.5 - 2004
Frank Hall Green - 6.5 - 2015
Frank Henenlotter - 5.8 - 1982
Frank Henenlotter - 5.6 - 1988
Frank Henenlotter - 5.6 - 1990
Frank Henenlotter - 4.9 - 2008
Franklin J. Schaffner - 7.2 - 1968
Franklin J. Schaffner - 6.9 - 1970
Franklin J. Schaffner - 6.1 - 1971
Franklin J. Schaffner - 7.4 - 1973
Franklin J. Schaffner - 6.4 - 1978
Frank Longo - 5.3 - 2002
Frank Marshall - 6.7 - 1993
Frank Marshall - 4.8 - 1995
Frank Marshall - 6.6 - 2006
Frank Miller - 7.1 - 2005
Frank Miller - 4.6 - 2008
Frank Miller - 6.2 - 2014
Frank Molieri - 6.9 - 2011
Frank Nissen - 6.4 - 2005
Frank Nissen - 6 - 2007
Frank Oz - 7.3 - 1982
Frank Oz - 6.1 - 1984
Frank Oz - 6.4 - 1986
Frank Oz - 6.7 - 1988
Frank Oz - 6.8 - 1991
Frank Oz - 5.5 - 1992
Frank Oz - 5.8 - 1995
Frank Oz - 5.8 - 1997
Frank Oz - 6 - 1999
Frank Oz - 6.6 - 2001
Frank Oz - 5.4 - 2004
Frank Oz - 6.7 - 2007
Frank Passingham - 5.4 - 2005
Frank Passingham - 3.6 - 2006
Frank Paur - 6.6 - 2007
Frank Paur - 6.9 - 2009
Frank Pavich - 8.1 - 2013
Frank Perry - 5.5 - 1968
Frank Perry - 6 - 1981
Frank Pierson - 5.7 - 1976
Frank Pierson - 6.3 - 2001
Frank Pierson - 5.9 - 2003
Frank Sebastiano - 4.9 - 2006
Frank Tashlin - 7.2 - 1960
Frank Whaley - 7.4 - 2014
Franny Armstrong - 6 - 2009
Fran Rubel Kuzui - 5.2 - 1992
Fraser Clarke Heston - 5.3 - 1990
Fraser Clarke Heston - 6 - 1993
Fraser Clarke Heston - 5.2 - 1996
Fred CavayÃ© - 6.6 - 2008
Fred Dekker - 6.8 - 1986
Fred Dekker - 7 - 1987
Fred Dekker - 4.2 - 1993
Freddie Francis - 6 - 1963
Freddie Francis - 5.3 - 1965
Freddie Francis - 5.9 - 1965
Freddie Francis - 8 - 1972
Frederik Du Chau - 6.8 - 1998
Frederik Du Chau - 5.1 - 2005
Frederik Du Chau - 5 - 2007
Fred Olen Ray - 5 - 1988
Fredrik Bond - 6.5 - 2013
Fred Savage - 4.8 - 2007
Fred Schepisi - 6.4 - 1987
Fred Schepisi - 5.5 - 1988
Fred Schepisi - 6.4 - 1990
Fred Schepisi - 5.8 - 1992
Fred Schepisi - 6.3 - 1993
Fred Schepisi - 5.8 - 1994
Fred Schepisi - 5.5 - 1997
Fred Schepisi - 6.6 - 2013
Fred Vogel - 4.3 - 2003
Fred Walton - 6 - 1979
Fred Walton - 6.1 - 1986
Fred Wolf - 4.6 - 2008
Fred Wolf - 5.6 - 2008
Fred Wolf - 4.2 - 2015
Fred Zinnemann - 6.3 - 1966
Fred Zinnemann - 6.7 - 1973
Fred Zinnemann - 5 - 1977
Fritz Kiersch - 5.6 - 1984
Fumihiko Sori - 7 - 2002
Fumihiko Sori - 5.5 - 2012
Fuminori Kizaki - 7.2 - 2007
Fuminori Kizaki - 6.7 - 2009
Futoshi Higashide - 6.8 - 2008
Fyodor Bondarchuk - 5.5 - 2013
GaÃ«tan Brizzi - 6.9 - 1999
Gabe IbÃ¡Ã±ez - 5.4 - 2014
Gabe Polsky - 4.9 - 2012
Gabe Polsky - 7.2 - 2014
Gabe Torres - 5.2 - 2012
Gabe Turner - 6.6 - 2013
Gabe Turner - 5.4 - 2014
GÃ¡bor CsupÃ³ - 6.9 - 2007
GÃ¡bor CsupÃ³ - 5.7 - 2008
Gabriela Cowperthwaite - 7.9 - 2013
Gabriel Cowan - 3.6 - 2008
Gabriel Cowan - 4.9 - 2010
Gabriel Cowan - 3.8 - 2015
Gabriele Muccino - 5.2 - 1999
Gabriele Muccino - 7.5 - 2006
Gabriele Muccino - 7.4 - 2008
Gabriele Muccino - 5.4 - 2012
Gabriele Muccino - 7 - 2015
Gabriel Range - 5.9 - 2014
Gad Elmaleh - 4.4 - 2009
Gadi Harel - 4.9 - 2008
GÃ©la Babluani - 5.9 - 2010
Galen T. Chu - 7.7 - 2015
Galt Niederhoffer - 4.8 - 2010
GÃ©rald Hustache-Mathieu - 6.1 - 2011
GÃ©rard Jugnot - 5.9 - 1985
GÃ©rard Jugnot - 5 - 2005
GÃ©rard Krawczyk - 5 - 2007
GÃ©rard Lauzier - 5.1 - 1991
GÃ©rard PirÃ¨s - 5.1 - 2002
Gareth Carrivick - 7.1 - 2009
Gareth Edwards - 6.3 - 2010
Gareth Edwards - 6.2 - 2014
Gareth Evans - 5.9 - 2009
Gareth Evans - 5.7 - 2013
Garrett Batty - 5.2 - 2013
Garrett Brawith - 4.3 - 2011
Garry Marshall - 5.6 - 1986
Garry Marshall - 6.6 - 1987
Garry Marshall - 6.3 - 1988
Garry Marshall - 6.9 - 1990
Garry Marshall - 6.4 - 1991
Garry Marshall - 4.5 - 1994
Garry Marshall - 5.7 - 1999
Garry Marshall - 5.9 - 1999
Garry Marshall - 6.3 - 2001
Garry Marshall - 5.9 - 2004
Garry Marshall - 5.9 - 2004
Garry Marshall - 5.4 - 2007
Garry Marshall - 5.6 - 2010
Garry Marshall - 5.6 - 2011
Garth Jennings - 6.6 - 2005
Garth Jennings - 6.7 - 2007
Gary Chapman - 5.3 - 2005
Gary David Goldberg - 6 - 2005
Gary Entin - 6.4 - 2013
Gary Fleder - 6.3 - 1995
Gary Fleder - 6.1 - 1997
Gary Fleder - 5.9 - 2001
Gary Fleder - 6.1 - 2001
Gary Fleder - 6.8 - 2003
Gary Fleder - 7.1 - 2008
Gary Fleder - 6.4 - 2013
Gary Goddard - 5 - 1987
Gary Goldman - 6.3 - 1989
Gary Goldman - 5.3 - 1991
Gary Goldman - 4.2 - 1994
Gary Goldman - 6.3 - 1994
Gary Goldman - 4.8 - 1995
Gary Goldman - 7.2 - 1997
Gary Goldman - 5.8 - 1999
Gary Goldman - 6.1 - 2000
Gary Hardwick - 6.3 - 2003
Gary Harvey - 5.8 - 2010
Gary Hustwit - 7.3 - 2007
Gary Hustwit - 7.2 - 2009
Gary Hustwit - 7.3 - 2011
Gary Jones - 4.4 - 2008
Gary J. Tunnicliffe - 6.3 - 2010
Gary Katona - 7.4 - 2002
Gary Lennon - 5.2 - 2006
Gary Leva - 5.6 - 2015
Gary McKendry - 6 - 2011
Gary Nelson - 6.4 - 1976
Gary Nelson - 5.8 - 1979
Gary Nelson - 4.4 - 1986
Gary Oldman - 6.4 - 1997
Gary Ross - 6.8 - 1998
Gary Ross - 6.4 - 2003
Gary Ross - 6.7 - 2012
Gary Rydstrom - 7.7 - 2006
Gary Rydstrom - 6.8 - 2011
Gary Rydstrom - 6.1 - 2015
Gary Sherman - 5.9 - 1981
Gary Sherman - 5.2 - 1987
Gary Sherman - 4.4 - 1988
Gary Shore - 6.1 - 2014
Gary Sinise - 6.8 - 1992
Gary Sinyor - 4.5 - 1999
Gary Sinyor - 5.7 - 2005
Gary Trousdale - 7.3 - 1991
Gary Trousdale - 6.6 - 1996
Gary Trousdale - 6.5 - 2001
Gary Trousdale - 6.3 - 2005
Gary Trousdale - 5.7 - 2007
Gary Trousdale - 6.4 - 2010
Gary Weis - 6 - 1978
Gary Winick - 6.1 - 2004
Gary Winick - 6 - 2006
Gary Winick - 5.8 - 2009
Gary Winick - 6.5 - 2010
Gary Yates - 5.8 - 2012
Gaspar NoÃ© - 7.1 - 2009
Gaspar NoÃ© - 4.7 - 2015
Gauri Shinde - 7.1 - 2012
Gavin Grazer - 4.8 - 2003
Gavin Hood - 6.8 - 2005
Gavin Hood - 5.7 - 2007
Gavin Hood - 6.2 - 2009
Gavin Hood - 6.6 - 2013
Gavin Hood - 7.2 - 2015
Gavin O'Connor - 6.8 - 2004
Gavin O'Connor - 6.3 - 2008
Gavin O'Connor - 7.6 - 2011
Gavin Wiesen - 6.4 - 2011
Geeta Patel - 6.7 - 2015
G.E. Furst - 3.3 - 2010
Gene Kelly - 5.8 - 1969
Gene Quintano - 5.5 - 1993
Gene Saks - 6.9 - 1967
Gene Saks - 7.3 - 1968
Gene Saks - 6.8 - 1969
Gene Wilder - 5.8 - 1975
Gene Wilder - 6 - 1984
Gene Wilder - 5.3 - 1986
Genndy Tartakovsky - 6.7 - 2012
Genndy Tartakovsky - 6.8 - 2015
Geoff Burton - 5 - 1994
Geoff Meed - 5.2 - 2011
Geoff Moore - 5.9 - 2014
Geoff Murphy - 6.4 - 1985
Geoff Murphy - 6.1 - 1990
Geoff Murphy - 5.1 - 1992
Geoff Murphy - 5.6 - 1995
Geoff Murphy - 3.8 - 1999
Geoffrey Fletcher - 6.1 - 2011
Geoffrey Sax - 5.6 - 1996
Geoffrey Sax - 5.5 - 2005
Geoffrey Sax - 5 - 2006
Geoffrey Sax - 5.7 - 2010
Geoffrey Sax - 6.7 - 2011
Geoffrey Wright - 6.5 - 1992
Geoffrey Wright - 4.3 - 2000
George Armitage - 5 - 1990
George Armitage - 6.9 - 1997
George Armitage - 4.9 - 2004
George A. Romero - 7.2 - 1968
George A. Romero - 6 - 1973
George A. Romero - 6.3 - 1977
George A. Romero - 7.2 - 1978
George A. Romero - 6.7 - 1982
George A. Romero - 6.7 - 1985
George A. Romero - 6 - 1988
George A. Romero - 6.3 - 1990
George A. Romero - 4.9 - 1993
George A. Romero - 5 - 2000
George A. Romero - 5.8 - 2005
George A. Romero - 5.3 - 2007
George A. Romero - 4.6 - 2009
George Bowers - 5.8 - 1985
George Butler - 7 - 1977
George Clooney - 6.4 - 2002
George Clooney - 6.4 - 2005
George Clooney - 6.4 - 2011
George Clooney - 5.7 - 2014
George Cukor - 4.9 - 1960
George Cukor - 7.1 - 1964
George C. Wolfe - 5.7 - 2008
George C. Wolfe - 7.3 - 2014
George Dunning - 7 - 1968
George Gallo - 5.2 - 1994
George Gallo - 5.8 - 2001
George Gallo - 5.4 - 2008
George Gallo - 6.6 - 2009
George Gallo - 5.9 - 2012
George Hickenlooper - 7.8 - 1991
George Hickenlooper - 6.2 - 2006
George Hickenlooper - 6 - 2010
George Huang - 6.6 - 1994
George Huang - 5.5 - 1997
George Isaac - 4.4 - 2013
George Lucas - 6.1 - 1971
George Lucas - 6.5 - 1973
George Lucas - 7.9 - 1977
George Lucas - 6.3 - 1999
George Lucas - 6.4 - 2002
George Lucas - 7 - 2005
George Marshall - 6.1 - 1962
George Mihalka - 6.4 - 1981
George Miller - 6.5 - 1979
George Miller - 7.1 - 1981
George Miller - 6 - 1983
George Miller - 5.8 - 1985
George Miller - 6.1 - 1987
George Miller - 6.2 - 1992
George Miller - 5.1 - 1998
George Miller - 5.8 - 2006
George Miller - 5.8 - 2011
George Miller - 7.1 - 2015
George Nolfi - 6.4 - 2011
George Ogilvie - 5.8 - 1985
George Pal - 7.3 - 1960
George P. Cosmatos - 6.2 - 1976
George P. Cosmatos - 6.2 - 1985
George P. Cosmatos - 5.5 - 1986
George P. Cosmatos - 6 - 1989
George P. Cosmatos - 7.3 - 1993
George Pollock - 6.8 - 1961
George Pollock - 5.4 - 1963
George Pollock - 6.7 - 1964
George Pollock - 6.6 - 1965
George Ratliff - 6.2 - 2007
George Ratliff - 4.9 - 2011
George Roy Hill - 5.5 - 1967
George Roy Hill - 7 - 1969
George Roy Hill - 6 - 1972
George Roy Hill - 7.7 - 1973
George Roy Hill - 7.3 - 1977
George Roy Hill - 5.9 - 1982
George Roy Hill - 6.5 - 1988
George Scribner - 6.4 - 1988
George Seaton - 6.2 - 1970
George Sherman - 6.4 - 1971
George Sidney - 5.7 - 1964
Georges Lautner - 6.8 - 1981
George Sluizer - 7.1 - 1988
George Sluizer - 5.9 - 1993
George Stevens - 5.7 - 1965
 George Tillman, Jr.  - 6.7 - 1997
 George Tillman, Jr.  - 7 - 2000
 George Tillman, Jr.  - 6.6 - 2009
 George Tillman, Jr.  - 6.2 - 2010
 George Tillman, Jr.  - 6.7 - 2013
 George Tillman, Jr.  - 7.3 - 2015
George T. Miller - 6.2 - 1982
George T. Miller - 5.7 - 1990
George T. Miller - 5.5 - 1994
George T. Miller - 5 - 1997
George T. Miller - 5.2 - 1999
Gerado Olivares - 7.5 - 2015
Gerald McMorrow - 5.5 - 2008
Gerald Potterton - 6.3 - 1981
Gerald Thomas - 6 - 1960
Gerald Thomas - 6.1 - 1964
Gerald Thomas - 5.9 - 1966
Gerald Thomas - 7 - 1966
Gerald Thomas - 5.5 - 1967
Gerald Thomas - 5.9 - 1967
Gerald Thomas - 6.4 - 1968
Gerald Thomas - 6 - 1969
Gerald Thomas - 6.4 - 1969
Gerald Thomas - 6.5 - 1970
Gerald Thomas - 5.7 - 1972
Gerald Thomas - 5.8 - 1972
Gerard Barrett - 3.5 - 2015
Gerard Johnson - 4.7 - 2014
Gerard Johnstone - 6.4 - 2014
